"query_statement_id","candidate_statement_id","q_paper_id","q_paper","q_decl_name","q_module","c_paper_id","c_paper","c_decl_name","c_module","similarity"
"9ef8b3df-dd1d-43fa-aa0f-4a1d7c87205c","63b7a428-f745-454d-9a8c-2981958acd93","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","Set.IsMaximalSidonSetIn.maximal","FormalConjecturesForMathlib.Combinatorics.Basic","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","zorn_apply_maximal_set","Carleson.TileExistence","0.6239022612571716"
"eb3f7e82-281a-46c7-8b4b-4712031e8521","4dc7a4dc-34bf-47f7-b038-29a68dd791bd","107a2b1f-cecd-4222-b343-d596f3518425","sphere-eversion","continuous_sfHomotopy","SphereEversion.Loops.Surrounding","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","Continuous.restrictedProduct_congrRight","FLT.Mathlib.Topology.Algebra.RestrictedProduct.TopologicalSpace","0.6238996386528015"
"cc3d4797-4221-4a98-aa7e-cd752ac12a83","c6b44ade-6489-4743-afd9-78808cf8c6cb","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","Module.depth_le_of_free","FLT.Patching.Utils.Depth","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","Module.finrank_ne_zero","BrownianMotion.Auxiliary.Algebra","0.6238976120948792"
"f9510a46-50ec-4968-8613-8814c8619e2b","936da46c-3608-4f65-8978-8925682664f6","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","Rep.dimensionShift.δUpIso","ClassFieldTheory.Cohomology.Functors.UpDown","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","IndexNotation.OverColor.forgetLift","Physlib.Relativity.Tensors.Color.Lift","0.6238937973976135"
"73a176df-c400-4ff2-97c1-a817f60f1a3a","4a2598d4-3bd1-4137-9a5b-67a88356c5d4","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","TensorSpecies.Tensor.Pure.basisVector","Physlib.Relativity.Tensors.Basic","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","b_global","FLT.HaarMeasure.HaarChar.FiniteAdeleRing","0.6238922476768494"
"6271caf0-c3e9-4d68-8257-200b5cde55e9","9999a495-b27b-4be9-a01b-882c7ca67dab","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","QuadraticForm.negDim","Physlib.Mathematics.Geometry.Metric.PseudoRiemannian.Defs","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","TotallyDefiniteQuaternionAlgebra.WeightTwoAutomorphicForm.instNeg","FLT.AutomorphicForm.QuaternionAlgebra.Defs","0.6238909363746643"
"16c9892f-34c6-4d6c-8003-e2830121263e","efd02ce2-1aa3-4607-9180-52f0fe1916b7","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","simpleNontangentialOperator","Carleson.TwoSidedCarleson.NontangentialOperator","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","QuantumMechanics.radiusPowOperator_apply","Physlib.QuantumMechanics.DDimensions.Operators.Position","0.6238587498664856"
"5db3ad9b-05af-4288-b378-1e664e8813df","588acf30-87c5-4655-aa4c-407855be5984","35c8a2ca-33fc-4b6e-9678-2daed0aa3831","HarderNarasimhan","HarderNarasimhan.CommutativeAlgebra.associatedPrimes_quot_ker_mkLinearMap_subset_disjoint","HarderNarasimhan.CoprimaryFiltration.CommutativeAlgebra","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","IsLocalization.moduleLid_symm_apply","FLT.Mathlib.RingTheory.Localization.BaseChange","0.6238368153572083"
"ea54a10d-78fc-4771-9b07-0a8d34b306dc","99f9c124-50e2-4dca-97c1-ba0c84ea86b6","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","ACCSystemGroupAction.quadSolAction_solAction_commute","Physlib.QFT.AnomalyCancellation.GroupActions","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","Rep.quotientToInvariantsFunctor'_obj_ρ","ClassFieldTheory.Cohomology.Functors.Inflation","0.6238170862197876"
"5c27e2aa-b339-4d99-9529-6a3d3cf5520f","0c21671d-72de-44e2-987e-88fa0e64ef7e","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","CanonicalEnsemble.helmholtzFreeEnergy_dof_zero","Physlib.StatisticalMechanics.CanonicalEnsemble.Basic","b00fff36-7d34-4eb4-a05a-9ad02fd02c3a","pfr","ProbabilityTheory.measureEntropy_zero","PFR.ForMathlib.Entropy.Measure","0.6237936019897461"
"eefa868b-a9d5-483c-b26f-fd95aa7759c6","996f2c61-d9f8-4deb-b10b-5227dcdb6fd3","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","IGame.Impartial.fuzzy_iff_exists_equiv","CombinatorialGames.Game.Classes","35c8a2ca-33fc-4b6e-9678-2daed0aa3831","HarderNarasimhan","HarderNarasimhan.impl.comparable_iff","HarderNarasimhan.Convexity.Impl","0.6237796545028687"
"1be43902-ba69-46ff-9593-7a7157a4542c","95471a5e-1af9-4e18-83ee-3d24484933b9","b00fff36-7d34-4eb4-a05a-9ad02fd02c3a","pfr","ProbabilityTheory.condMutualInfo_def","PFR.ForMathlib.Entropy.Basic","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","ProbabilityTheory.covariance_fun_add_left","BrownianMotion.Auxiliary.MeasureTheory","0.6237577795982361"
"7a8f1760-577e-42d4-a98d-3259ffd8829b","3d67e3e9-1f26-430e-9e23-953879a5d070","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","Fermion.LeftHandedModule.toFin2ℂ","Physlib.Relativity.Tensors.ComplexTensor.Weyl.Modules","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","MagicFunction.scalarOneForm","SpherePacking.ForMathlib.ScalarOneForm","0.6237522959709167"
"a435687c-0282-4f5e-a540-51b0ab52f824","3662d289-5060-4f71-9f2f-a531170fea99","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","ProbabilityTheory.Locally.rightContinuous","BrownianMotion.StochasticIntegral.Locally","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","MeasureTheory.helper","Carleson.ToMathlib.MeasureTheory.Function.LorentzSeminorm.Basic","0.6237419843673706"
"f26e743c-c5b1-4875-929b-af9653238f86","2ddc7e76-d611-4441-b069-09df1167a204","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","dist_𝒬_lt_one_of_le","Carleson.TileStructure","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","scale_change","BrownianMotion.Continuity.Chaining","0.6237353086471558"
"485a9920-b27d-4b44-8652-6f5ef24b7316","d0fd99c7-71cb-423b-ac94-bbc5dc88b968","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","CanonicalEnsemble.physicalProbability_phase_space_unit_one","Physlib.StatisticalMechanics.CanonicalEnsemble.Basic","64443894-4efc-44d1-a216-a00793d2c46f","gibbs-measure","Specification.modification_one","GibbsMeasure.Specification","0.6237157583236694"
"c9d01ca8-3e17-4ecb-8b28-43bacbc08679","d110888d-9e73-4c36-8d06-78f22086841c","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","FieldSpecification.WickAlgebra.superCommute_ofCrAnOp_ofFieldOp_mem_center","Physlib.QFT.PerturbationTheory.WickAlgebra.SuperCommute","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","NonUnitalAlgebra.isMulCommutative_adjoin","Mathlib.Algebra.Algebra.NonUnitalSubalgebra","0.6237035989761353"
"6481d0cb-7e01-4b83-a445-59d5afd13405","61a4bf0d-e837-413a-9879-fb771f8310d7","a4a171b9-4640-45ac-a868-022cca1a90b6","apap","cft_injective","APAP.Prereqs.FourierTransform.Compact","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","QuantumMechanics.SpaceDHilbertSpace.schwartzEquiv_ae_eq","Physlib.QuantumMechanics.DDimensions.SpaceDHilbertSpace.SchwartzSubmodule","0.6236894726753235"
"50924660-3a17-41b9-b9df-1d220015c683","e4ba625e-b065-48a7-ab5e-44f99e3d633a","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.ωLanguage.one_hmul","Cslib.Computability.Languages.OmegaLanguage","e84d8cd0-7719-4200-b45e-e96d148faadc","misc-yd","Finset.mulImpact_empty","MiscYD.AddCombi.Impact","0.6236867308616638"
"9be29fa5-60d8-4f45-a5af-66970c492060","9d2c6199-3961-4465-995a-e1b61b90226d","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","PureU1.permThree","Physlib.QFT.QED.AnomalyCancellation.Permutations","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.CLL.PhaseSpace.Fact.tensor_rotate","Cslib.Logics.LinearLogic.CLL.PhaseSemantics.Basic","0.6236854195594788"
"5af960cf-d926-433a-89be-851d82f2418f","b66ee224-e0a2-456b-b640-04a372eeb405","e84d8cd0-7719-4200-b45e-e96d148faadc","misc-yd","hasSliceRankLE_iff","MiscYD.AddCombi.SliceRank","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","sum_range_zero","SpherePacking.ModularForms.summable_lems","0.6236827373504639"
"be30d4e2-9e89-46e8-b4f9-bd45c6b338f1","871171e1-0d67-4f93-907c-b8b73e4540a4","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.CLL.PhaseSpace.Fact.le_plus_left","Cslib.Logics.LinearLogic.CLL.PhaseSemantics.Basic","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","NatOrdinal.le_add_left","CombinatorialGames.NatOrdinal.Basic","0.6236711740493774"
"9cc9188a-b2df-46e3-bec9-06c6361ce0eb","3a6aeb49-4610-4bb7-bd07-c3151434cc2d","8a66af97-0a66-4609-8ae5-128a56f44b83","cam-combi","FirstOrder.Language.Formula.IsStable","LeanCamCombi.StableCombi.Formula","35c8a2ca-33fc-4b6e-9678-2daed0aa3831","HarderNarasimhan","HarderNarasimhan.Stable","HarderNarasimhan.Semistability.Defs","0.6236697435379028"
"1a883e26-79ca-4797-9add-adc6d37119ca","3e78ffa1-787d-4c53-89d5-6fc31622fd08","107a2b1f-cecd-4222-b343-d596f3518425","sphere-eversion","fract_preimage_mem_nhds","SphereEversion.ToMathlib.Topology.Misc","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","distToNearestInt","FormalConjecturesForMathlib.Data.Real.NearestInt","0.6236685514450073"
"35397fdb-8678-45f8-ab09-6b3fd38bd4ea","9d59f941-6807-4d05-b46d-27de9a24ba9c","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","Representation.tateB0_trivial_int_eq_span_card","ClassFieldTheory.Cohomology.FiniteCyclic.HerbrandQuotient.Trivial","a4a171b9-4640-45ac-a868-022cca1a90b6","apap","boringEnergy_zero","APAP.Prereqs.Energy","0.6236648559570312"
"dd9c7977-4801-45c3-8b85-b2af5d52f657","f67bce57-c957-4084-9f34-6df42e5ffcbe","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","SpaceTime.distDeriv_comp_lorentz_action","Physlib.SpaceAndTime.SpaceTime.Derivatives","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","deriv_moebius","SpherePacking.ModularForms.Derivative","0.6236540675163269"
"4ab7025f-8913-4e57-8b23-3dc4c934ed17","a74b365d-28c0-4403-ae5c-dac703efe2c2","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","MeasureTheory.stoppedProcess_const_top","BrownianMotion.Auxiliary.StoppedProcess","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","Turing.apply_get_eval","FormalConjecturesForMathlib.Computability.TuringMachine.PostTuringMachine","0.6236525774002075"
"44b70d4b-6bbc-4e2f-abf9-1ef5b8de0950","71df37a9-7028-4bbd-a85a-d9c786c5a4a7","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","Antichain.exists_larger_grid","Carleson.Antichain.AntichainTileCount","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","forall_exceed","PrimeCert.Interval","0.6236505508422852"
"dbcbaf9c-bb90-475e-8a7f-18c5a3a25ebb","01df24cb-6b97-485a-9e2b-1cc0e308ae02","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","four_le_realD","Carleson.DoublingMeasure","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.Ineq2GeOneTruncAux.one_div_25_lt_ineq2_trunc_geOne_c0Q","SpherePacking.Dim24.Inequalities.Ineq2.GeOne.AppendixA.Trunc","0.6236428618431091"
"1702fa3c-be2f-4115-a906-2dd35e12ce68","5cef4722-9e34-4581-8e8c-113f2a6b24d5","b00fff36-7d34-4eb4-a05a-9ad02fd02c3a","pfr","ProbabilityTheory.iIndepFun.reindex_four_bdca","PFR.ForMathlib.FourVariables","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","ProbabilityTheory.singleton_indepSets_comap_iff","BrownianMotion.Auxiliary.MeasureTheory","0.6236348748207092"
"5681c601-9c21-4811-8781-866eb89b3712","34d8b462-28ff-41ec-afee-bf27c8eb530d","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.Ineq2PsiSnum.powZ","SpherePacking.Dim24.Inequalities.Ineq2.GeOnePsiSnumOps","a4a171b9-4640-45ac-a868-022cca1a90b6","apap","dft_iterConv","APAP.Prereqs.FourierTransform.Discrete","0.6236300468444824"
"51140911-254b-4567-9817-e3c133e0aefd","e53a86c7-a351-47f8-be74-6b4d28f0ae78","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Engine.bisectRoot","LeanCert.Engine.RootFinding.Bisection","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","Real.nthRoot","FormalConjecturesForMathlib.Analysis.SpecialFunctions.NthRoot","0.6236263513565063"
"a215ecf7-c6e9-4c8d-b056-a17385ad67e0","9c837707-ded0-4f18-9326-589c71c29eb2","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","SpeedOfLight","Physlib.Relativity.SpeedOfLight","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","MagicFunction.g.CohnElkies.c","SpherePacking.Dim8.MagicFunction.g.CohnElkies.IneqCommon","0.6236231327056885"
"c13f917e-ca10-43ba-a7f9-814cdd111b75","9f7d0834-285a-4182-aca6-d237235a0b66","33156af5-a867-45ed-8058-6111475f19f8","flt-regular","a_div_a_zero_eq","FltRegular.CaseII.InductionStep","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","TotallyDefiniteQuaternionAlgebra.WeightTwoAutomorphicForm.HeckeOperator.Local.U1.conjBy_diag_mem_U1_iff_apply_zero_one_mem_ideal","FLT.AutomorphicForm.QuaternionAlgebra.HeckeOperators.Local","0.6236180067062378"
"799eb490-d94a-4a72-b80d-5f85ca291401","38b137f3-df14-4000-9cc1-a3e5deb814d2","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","realLorentzTensor.instDecidableEqColor","Physlib.Relativity.Tensors.RealTensor.Basic","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Engine.Optimization.instDecidableEqIntervalSign","LeanCert.Engine.Optimization.Gradient","0.6236160397529602"
"b74e3cc8-c271-40d6-b398-c1eb77ec8047","f6369435-e1a7-479b-8159-8ad6c5bdaadc","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","M_isLittleO","PrimeNumberTheoremAnd.Consequences","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","linear_bigO_pow","SpherePacking.ModularForms.BigO","0.6236065030097961"
"e71133ad-8538-4581-b4dc-6d6afc14c22b","154eaaee-b655-4be4-bbac-91c52df37f39","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.URM.Diverges","Cslib.Computability.URM.Execution","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","Turing.BusyBeaver.Machine.not_isHalting_of_forall_isSome","FormalConjecturesForMathlib.Computability.TuringMachine.BusyBeavers","0.6236000657081604"
"f51b99ca-1547-46fe-81f2-33a32aec8149","b2ff26ec-67bc-4fe6-adc4-30ac756b6a60","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Core.IntervalRat.erfInner","LeanCert.Core.IntervalRat.Taylor","288cd1da-1ba3-41d4-a6e4-897277d28a20","Sphere-Packing-Lean","MagicFunction.a.IntegralEstimates.I₅.f","SpherePacking.MagicFunction.a.IntegralEstimates.I5","0.6235993504524231"
"4aa8daae-db63-474e-9bf7-c7c0a4f901b4","6fc064b4-eb98-4093-8e4e-b709c9207ad5","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","PseudoRiemannianMetric.coe_sharpEquiv","Physlib.Mathematics.Geometry.Metric.PseudoRiemannian.Defs","107a2b1f-cecd-4222-b343-d596f3518425","sphere-eversion","OpenSmoothEmbedding.fderiv","SphereEversion.Global.SmoothEmbedding","0.6235965490341187"
"b9293689-362c-4d48-b9c9-b25b37cb479c","3c48cf5b-ee9d-42ed-8c23-b78ee2c6293d","b00fff36-7d34-4eb4-a05a-9ad02fd02c3a","pfr","ProbabilityTheory.Kernel.instIsZeroOrMarkovKernelProdReverse","PFR.Mathlib.Probability.Kernel.Composition.Comp","64443894-4efc-44d1-a216-a00793d2c46f","gibbs-measure","Specification.modificationKer_apply","GibbsMeasure.Specification","0.6235947608947754"
"81d4c5ec-cfa7-4c5a-b5e9-aff8f67e6f53","d884c740-244a-4452-b8e0-0f4022edbd59","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Engine.Optimization.Box.maxWidth","LeanCert.Engine.Optimization.Box","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","C_weakType_maximalFunction","Carleson.ToMathlib.HardyLittlewood","0.6235939264297485"
"1408f83d-3285-4d20-aabb-9b56b8e408cc","cc85a23c-02c9-4dde-87bc-985c093799a5","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","FieldSpecification.FieldOpFreeAlgebra.bosonicProjF_add_fermionicProjF","Physlib.QFT.PerturbationTheory.FieldOpFreeAlgebra.Grading","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","MeasureTheory.RCLike.decomposition","Carleson.ToMathlib.LorentzType","0.6235905885696411"
"125c372b-a709-4841-9c32-26d64ec7fb02","44b1041e-2b4d-4a09-ab5e-5a6b0d672239","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","MeasureTheory.AESublinearOn.maximalFunction","Carleson.ToMathlib.HardyLittlewood","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","ENNReal.lintegral_Lp_finsum_le'","BrownianMotion.Auxiliary.MeanInequalities","0.6235783100128174"
"f43578da-d87a-429f-8dfb-5f537b6403c4","ccc0cc35-25c7-4fa0-b616-89a3a8321e36","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","TileStructure.Forest.dens₁_𝔗_le","Carleson.Forest","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","Set.HasDensity","FormalConjecturesForMathlib.Data.Set.Density","0.623572826385498"
"4624e4f1-6f8c-4919-8e7c-85925a0b066e","123909dd-f91b-4a23-8906-da79e604fb47","021f9df8-3d74-4d36-b68c-8e071afb5e00","combinatorial-games","IGame.Numeric.div_congr_right","CombinatorialGames.Surreal.Division","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","WithDim.val_div_val","Physlib.Units.WithDim.Basic","0.6235485672950745"
"c928c81f-148f-4966-b841-e17227948bb8","f9199790-4b5f-4858-b888-804c49e209b6","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","MeasureTheory.isPavingAnalytic_of_mem","BrownianMotion.Choquet.AnalyticSet","107a2b1f-cecd-4222-b343-d596f3518425","sphere-eversion","precise_refinement_set'","SphereEversion.ToMathlib.Topology.Misc","0.6235411763191223"
"d763064d-cd20-4c77-870c-ce14eb62c0e8","6f80b107-c806-4c80-8a1b-4d70a8628e08","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.Uniqueness.BS81.CodingTheory.GolayBounds.word_apply_eq_ite_mem_support","SpherePacking.Dim24.Uniqueness.BS81.CodingTheory.GolayDefs","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","RestrictedProduct.not_mem_mulSupport","FLT.Mathlib.Topology.Algebra.RestrictedProduct.Basic","0.6235355734825134"
"5f8a29d7-2aa9-48cd-9051-a53476420803","9097a147-1a45-4f06-a599-a4a29407c5f6","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","EuclideanGeometry.InGeneralPosition","FormalConjecturesForMathlib.Geometry.«2d»","e84d8cd0-7719-4200-b45e-e96d148faadc","misc-yd","NotCollinear.mk","MiscYD.Book.SylvesterChvatal","0.6235315799713135"
"b1b4038a-50ca-41db-9170-8c13a342140c","63532ea7-0e6e-4887-9cb8-da1824d48f15","33156af5-a867-45ed-8058-6111475f19f8","flt-regular","a_div_a_zero_denom","FltRegular.CaseII.InductionStep","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","exists_valuation_algebraMap_le_valuation","ClassFieldTheory.LocalCFT.Continuity","0.6235239505767822"
"bc5e4cb7-c680-449e-accd-8cc43f8c15f4","4fd7fdc8-b681-4751-94b2-c495368d7056","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Core.IntervalReal.sinhInterval","LeanCert.Core.IntervalRealEndpoints","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","range_σ₁_subset","Carleson.ProofData","0.6235203146934509"
"a542aa21-960a-40e9-81c7-ef08c527a555","f0816c44-b459-4c4e-8681-f0902cfff3ac","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","Architect.hasProof","Architect.Attribute","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.CLL.Proof.cutFree","Cslib.Logics.LinearLogic.CLL.CutElimination","0.6235166788101196"
"f0816c44-b459-4c4e-8681-f0902cfff3ac","a542aa21-960a-40e9-81c7-ef08c527a555","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.CLL.Proof.cutFree","Cslib.Logics.LinearLogic.CLL.CutElimination","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","Architect.hasProof","Architect.Attribute","0.6235166788101196"
"92f8e728-9eb4-4306-a710-8fe092cf49c9","b848f8d0-ea1f-4374-b68c-0fd5393377c1","e84d8cd0-7719-4200-b45e-e96d148faadc","misc-yd","exists_simple_split_right","MiscYD.Book.SylvesterChvatal","49c1b835-6ac9-4cab-b6dd-a67d9172e760","carleson","ordConnected_C3","Carleson.Discrete.ForestUnion","0.6235164403915405"
"cefecfcb-5103-4367-b111-a6ada6b06dbe","b88ca8c8-d42f-4b2c-bfe3-4d8e1e6f9d4c","b00fff36-7d34-4eb4-a05a-9ad02fd02c3a","pfr","mutual_information_le_t_13","PFR.TorsionEndgame","a4a171b9-4640-45ac-a868-022cca1a90b6","apap","marcinkiewicz_zygmund","APAP.Prereqs.NewMarcinkiewiczZygmund","0.62351393699646"
"75bee813-179a-4c30-9040-13002791a414","03abcdf7-534f-43fb-b0a2-f7ba49e88848","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","periodicTateCohomology","ClassFieldTheory.Cohomology.FiniteCyclic.UpDown","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","rootsOfUnity.pow_eq_pow","FLT.GaloisRepresentation.Cyclotomic","0.6235015392303467"
"2096ef60-b4d9-4c2d-abf9-d8cfce2f4e12","0ac4e22c-21b8-4ee4-9ffa-0c76e01e63dc","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Tactic.Auto.MultivariateBoundGoal","LeanCert.Tactic.IntervalAuto.Types","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","Physlib.MultiIndex","Physlib.SpaceAndTime.Space.Derivatives.MultiIndex","0.6234950423240662"
"698b0666-2bf7-4a11-a0c1-5692ce8e95ea","57d3959c-dde0-433b-b7ce-f1c76a7d7304","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","Mertens.sum_prime_div_eq_log_log'","PrimeNumberTheoremAnd.Mertens","cd71ede1-c1b6-402c-9947-0f8ddb07a272","formal-conjectures","Set.HasLogDensity","FormalConjecturesForMathlib.Data.Set.Density","0.623490035533905"
"b39885f9-946e-4eeb-903f-cb7f4c2a6d96","0ed88061-5908-451b-bf0d-c1b2c20a2581","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","Rep.trivialTateCohomology_ind₁'","ClassFieldTheory.Cohomology.IndCoind.TrivialCohomology","7edc8d68-6543-475e-be77-3fdbe431d35a","FLT","Representation.gl_map_of_basis","FLT.Mathlib.RepresentationTheory.Basic","0.6234846115112305"
"24db445d-2736-4f85-8530-65521ccf3199","37d70488-8763-447e-9688-54a438ad4269","a4a171b9-4640-45ac-a868-022cca1a90b6","apap","cft_one","APAP.Prereqs.FourierTransform.Compact","aa760b0f-11f1-4b5d-b50b-522e82b357df","add-combi","dconv_const","AddCombi.Convolution.Finite.Defs","0.623483419418335"
"a0b2ac68-60ac-4637-a6dd-efb08bf26d62","6daa5ef0-cf4f-4470-8f18-ea4a7dc42332","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","TensorSpecies.Tensor.Pure.dropPairEmb_succAbove","Physlib.Relativity.Tensors.Contraction.Pure","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.Uniqueness.BS81.CodingTheory.Biplane.mapBlocks_trans","SpherePacking.Dim24.Uniqueness.BS81.CodingTheory.WittDesignUniqueTheory.BiplaneIso","0.6234763264656067"
"24978c7a-f6ad-4174-a8b9-0a7c9bfeda20","00d2198c-2d36-4e9e-9742-e87a0244cd12","cfc4823a-8a55-4003-8401-97e6a2545378","ClassFieldTheory","FilterCauchySeq.mk_coe","ClassFieldTheory.Cohomology.IsFilterComplete.Basic","10615a63-bd43-4c7f-aa54-f58668886d25","cslib","Cslib.ωSequence.const_eq","Cslib.Foundations.Data.OmegaSequence.Init","0.6234630942344666"
"63829b31-122f-4d72-9985-09eb30ba17c6","8da3958d-21d3-4e5d-b654-3e11f21bbc53","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","ClassicalMechanics.planeWave_time_deriv_time_deriv","Physlib.ClassicalMechanics.WaveEquation.Basic","107a2b1f-cecd-4222-b343-d596f3518425","sphere-eversion","partialDerivSnd","SphereEversion.ToMathlib.Analysis.Calculus","0.6234594583511353"
"3c5dce5e-ed5a-4990-b641-4ce014ee6856","da02b9ff-c01c-4a8d-b61a-714d34a05ba6","5264c696-d57b-444f-b003-d37c410acd01","PrimeNumberTheoremAnd","LeanCert.Core.IntervalRat.atanhPointComputable","LeanCert.Core.IntervalRat.Taylor","315f867e-8257-4a45-bc1b-e9de06636035","sphere-packing-math-inc","SpherePacking.Dim24.Ineq2LeOneTruncAux.ExactTruncPosRigorous.t0Q","SpherePacking.Dim24.Inequalities.Ineq2.LeOne.TruncAux.ExactTruncPosRigorous.Common","0.6234439015388489"
"af8e28f3-ad97-4db4-ba3d-bfb75b0f7c0c","3bd956f4-be78-4ce4-962f-8f3fa79f2eaa","4dab475e-fc9f-4f8c-8370-5a33d10b610d","physlib","UnitChoices.dimScale_transitive","Physlib.Units.Basic","8b17b1f1-7db4-42cb-9653-6db2c3f08602","brownian-motion","ENNReal.ofReal_smul","BrownianMotion.StochasticIntegral.DoobLp","0.6234344244003296"
